filename,foreheadHorizEdges,foreheadVertEdges,eyeSidesHorizEdges,eyeSidesVertEdges,chinHorizEdges,chinVertEdges,emotion
2020.jpg,0,0,13,0,3,20,neutral
1618.jpg,0,0,8,0,0,17,happy
155.jpg,0,0,13,0,19,34,happy
3446.jpg,0,0,4,0,0,25,happy
1108.jpg,0,0,8,0,9,9,neutral
1132.jpg,0,0,9,0,1,47,happy
4173.jpg,0,0,12,0,5,26,happy
2913.jpg,0,0,14,0,0,27,happy
2717.jpg,0,0,14,0,10,14,sad
4845.jpg,0,0,17,0,11,18,happy
2438.jpg,0,0,5,0,2,15,happy
4491.jpg,0,0,15,0,0,9,happy
3233.jpg,0,0,11,0,0,14,surprised
2148.jpg,0,0,11,0,0,18,confident
4438.jpg,0,0,11,0,0,28,happy
3671.jpg,0,0,5,0,0,15,happy
2138.jpg,0,0,14,0,7,21,happy
1396.jpg,0,0,10,0,0,27,confident
1797.jpg,0,0,9,0,0,21,confident
4936.jpg,0,0,12,0,0,21,neutral
3339.jpg,0,0,13,16,0,8,neutral
5868.jpg,0,0,8,0,7,17,happy
3409.jpg,0,0,4,0,1,18,neutral
6731.jpg,0,0,11,0,1,24,neutral
2583.jpg,0,0,6,0,14,25,happy
347.jpg,1,0,5,0,0,4,happy
3990.jpg,0,0,5,0,1,10,happy
262.jpg,5,0,11,0,0,11,anxious
1465.jpg,0,0,4,0,0,17,happy
5496.jpg,0,0,4,0,3,20,happy
1337.jpg,0,0,16,0,0,20,happy
4470.jpg,0,0,16,0,1,20,happy
6434.jpg,0,0,11,0,0,30,neutral
4092.jpg,10,0,14,0,15,13,neutral
2940.jpg,0,0,0,0,0,16,happy
4046.jpg,0,0,14,0,1,23,happy
2502.jpg,0,0,10,0,0,21,happy
3885.jpg,0,0,3,0,1,22,happy
6994.jpg,0,0,11,0,0,23,happy
4622.jpg,0,0,4,0,0,15,happy
5241.jpg,0,0,1,0,0,15,neutral
5675.jpg,4,0,10,0,0,10,neutral
3984.jpg,0,0,16,0,10,26,happy
1956.jpg,0,0,12,0,6,26,happy
2326.jpg,0,0,13,0,5,28,sad
1180.jpg,0,0,0,0,0,27,happy
3842.jpg,0,0,12,0,0,20,neutral
4763.jpg,0,0,8,0,3,33,happy
5095.jpg,0,0,12,0,0,10,confident
1360.jpg,0,0,7,0,0,7,happy
5520.jpg,0,0,14,0,3,17,happy
2598.jpg,0,0,11,0,1,14,happy
311.jpg,0,0,9,0,30,33,confident
1236.jpg,0,0,9,0,4,13,confident
868.jpg,0,0,8,0,0,26,anxious
6001.jpg,0,0,11,0,9,17,neutral
6918.jpg,0,0,14,0,45,30,sad
6724.jpg,0,0,8,0,2,23,neutral
1252.jpg,0,0,17,0,10,25,happy
6331.jpg,0,0,9,0,7,28,happy
5521.jpg,0,0,8,0,21,29,happy
4307.jpg,0,0,6,0,5,24,happy
1239.jpg,0,0,7,0,5,30,surprised
6312.jpg,0,0,19,0,5,29,anxious
3900.jpg,0,0,4,0,0,12,happy
3343.jpg,0,0,9,5,0,0,neutral
391.jpg,0,0,10,0,0,8,neutral
1040.jpg,0,0,0,0,0,12,happy
2902.jpg,0,0,23,0,5,21,happy
1717.jpg,0,0,8,0,0,23,confident
1741.jpg,0,0,10,0,4,30,happy
4945.jpg,0,0,7,0,0,20,neutral
2633.jpg,0,0,15,0,0,30,happy
1755.jpg,0,0,7,0,13,33,happy
5213.jpg,0,0,11,0,0,21,happy
1014.jpg,0,0,4,0,4,14,happy
970.jpg,0,0,20,0,0,32,happy
1739.jpg,0,0,4,0,5,16,confident
6474.jpg,0,0,12,0,0,19,neutral
3246.jpg,0,0,5,0,1,27,happy
2232.jpg,0,0,7,0,2,13,angry
35.jpg,0,0,0,0,0,11,happy
3898.jpg,0,0,12,0,17,23,neutral
5092.jpg,0,0,11,0,0,22,sad
802.jpg,0,0,8,0,0,36,happy
5577.jpg,0,0,5,0,0,7,neutral
2369.jpg,0,0,9,0,0,7,confident
6007.jpg,0,0,17,0,15,26,neutral
1320.jpg,0,0,17,0,2,15,angry
6748.jpg,0,0,12,0,4,22,neutral
2137.jpg,0,0,13,0,0,20,happy
2767.jpg,0,0,17,0,4,21,happy
1527.jpg,0,0,2,0,0,20,happy
2959.jpg,0,0,3,0,0,0,confident
1883.jpg,0,0,12,0,0,22,happy
5633.jpg,0,0,8,0,12,27,happy
5912.jpg,0,0,13,0,2,30,happy
5657.jpg,0,0,7,0,0,23,sad
5312.jpg,0,0,14,0,3,21,happy
1306.jpg,0,0,13,0,0,26,angry
3593.jpg,0,0,14,0,4,16,neutral
5824.jpg,0,0,13,0,0,20,angry
1407.jpg,0,0,12,0,5,22,happy
3349.jpg,0,0,11,0,0,30,happy
2858.jpg,0,0,17,0,0,21,happy
5075.jpg,4,0,5,0,0,8,happy
5140.jpg,0,0,8,0,0,24,happy
4835.jpg,4,0,7,0,0,5,neutral
1410.jpg,0,0,16,0,0,29,happy
4623.jpg,0,0,9,0,2,12,happy
5341.jpg,0,0,9,0,1,33,happy
6195.jpg,0,0,13,0,0,26,happy
5340.jpg,0,0,10,0,2,13,happy
5502.jpg,0,0,9,0,2,31,happy
5670.jpg,0,0,4,0,26,18,happy
632.jpg,0,0,14,0,1,21,confident
832.jpg,0,0,10,0,0,24,happy
4402.jpg,0,0,14,0,6,35,neutral
1217.jpg,0,0,11,0,0,18,happy
2701.jpg,0,0,10,0,10,19,happy
3695.jpg,0,0,16,0,1,20,happy
5837.jpg,0,0,4,0,6,12,confident
3337.jpg,0,0,12,0,14,16,surprised
6938.jpg,0,0,11,0,0,22,happy
2712.jpg,0,0,20,0,7,11,confident
3469.jpg,0,0,15,0,0,27,happy
4953.jpg,0,0,17,0,6,21,happy
2482.jpg,0,0,13,0,0,17,confident
6073.jpg,0,0,11,0,8,28,happy
5397.jpg,0,0,11,0,0,19,happy
6061.jpg,0,0,2,0,0,22,happy
1409.jpg,0,0,9,0,6,26,happy
6803.jpg,0,0,6,0,4,22,happy
845.jpg,0,0,9,0,3,27,happy
813.jpg,0,0,6,0,0,22,happy
3928.jpg,0,0,0,0,0,6,happy
713.jpg,0,0,18,0,0,13,happy
4525.jpg,0,0,0,0,0,10,happy
3592.jpg,0,0,11,0,0,18,happy
5919.jpg,0,0,19,0,26,31,confident
3824.jpg,0,0,10,0,0,16,confident
2277.jpg,0,0,12,0,0,19,happy
4852.jpg,0,0,10,0,5,14,angry
3394.jpg,0,0,7,0,0,18,happy
6056.jpg,0,0,11,0,19,35,anxious
6876.jpg,0,0,3,0,6,24,happy
1827.jpg,0,0,1,0,0,12,happy
4860.jpg,0,0,19,0,14,30,neutral
3659.jpg,0,0,10,0,5,23,surprised
2684.jpg,0,0,10,0,0,30,neutral
5205.jpg,0,0,5,0,0,25,neutral
2479.jpg,0,0,12,0,0,22,neutral
2702.jpg,0,0,22,0,0,4,angry
6451.jpg,0,0,14,0,5,22,happy
5611.jpg,0,0,7,0,0,22,happy
6458.jpg,0,0,2,0,8,16,happy
4376.jpg,0,0,14,0,0,18,happy
1635.jpg,0,0,15,0,0,32,happy
3980.jpg,0,0,5,0,3,22,neutral
6593.jpg,0,0,10,0,0,5,anxious
5744.jpg,0,0,7,0,0,25,happy
1512.jpg,0,0,11,0,3,28,happy
5503.jpg,0,0,0,0,0,11,happy
3021.jpg,0,0,4,0,7,23,happy
6021.jpg,0,0,7,0,7,23,happy
3132.jpg,0,0,9,0,10,24,confident
4528.jpg,0,0,14,0,0,22,happy
2488.jpg,0,0,18,0,0,24,angry
6529.jpg,0,0,17,0,16,19,anxious
4042.jpg,0,0,15,0,6,22,happy
6998.jpg,0,0,6,0,0,19,angry
5307.jpg,0,0,10,0,0,27,happy
2741.jpg,0,0,8,0,0,32,anxious
5492.jpg,0,0,9,0,0,28,happy
6492.jpg,0,0,13,0,1,31,anxious
6880.jpg,0,0,13,0,6,30,happy
2443.jpg,0,0,10,0,0,29,happy
2866.jpg,0,0,12,0,21,36,neutral
3769.jpg,0,0,8,0,0,27,confident
3230.jpg,0,0,1,0,1,4,happy
2183.jpg,0,0,11,0,0,0,happy
6348.jpg,0,0,13,0,3,25,happy
4017.jpg,0,0,6,0,5,32,happy
4811.jpg,0,0,14,0,5,28,neutral
6345.jpg,0,0,5,0,0,5,happy
5893.jpg,0,0,15,0,0,20,sad
4316.jpg,0,0,0,0,3,10,anxious
3786.jpg,0,0,14,0,1,20,happy
1228.jpg,0,0,10,0,3,26,happy
2931.jpg,0,0,13,0,1,36,happy
6410.jpg,0,0,7,0,0,24,happy
5233.jpg,0,0,8,0,0,13,angry
4068.jpg,0,0,6,0,0,13,happy
1863.jpg,0,0,20,0,0,17,happy
2207.jpg,0,0,4,0,2,29,happy
738.jpg,0,0,16,0,8,33,happy
2999.jpg,0,0,10,0,5,28,neutral
3351.jpg,0,0,9,0,0,21,neutral
5121.jpg,0,0,12,0,29,27,angry
3598.jpg,0,0,15,0,10,15,happy
255.jpg,0,0,6,0,0,16,neutral
5811.jpg,0,0,10,0,3,24,surprised
453.jpg,0,0,16,4,4,19,happy
4753.jpg,0,0,7,0,9,24,happy
2198.jpg,0,0,10,0,0,18,happy
645.jpg,0,0,17,0,9,22,confident
6384.jpg,0,0,13,0,0,31,happy
6335.jpg,0,0,13,0,6,21,happy
3792.jpg,0,0,21,0,24,32,happy
3075.jpg,0,0,17,0,6,19,neutral
1106.jpg,0,0,11,0,28,36,happy
5147.jpg,0,0,5,0,2,16,angry
6663.jpg,0,0,5,0,0,27,happy
4188.jpg,0,0,6,0,0,31,happy
6985.jpg,0,0,16,0,0,13,confident
1133.jpg,0,0,13,0,7,22,surprised
3410.jpg,0,0,7,0,0,18,happy
3905.jpg,0,0,5,0,0,8,neutral
6449.jpg,4,0,12,0,11,9,confident
5400.jpg,0,0,7,0,0,7,neutral
1546.jpg,0,0,10,0,0,18,happy
5831.jpg,5,0,6,0,0,1,happy
5094.jpg,0,0,6,0,0,16,angry
5962.jpg,0,0,13,0,3,20,angry
6851.jpg,0,0,13,0,1,25,confident
3323.jpg,0,0,1,0,0,0,happy
2729.jpg,0,0,10,0,3,18,confident
6488.jpg,0,0,13,0,6,29,angry
6064.jpg,0,0,3,0,0,18,happy
4802.jpg,0,0,13,0,0,16,angry
5757.jpg,0,0,8,0,0,22,surprised
1526.jpg,0,0,10,0,10,21,happy
2579.jpg,0,0,15,0,0,17,confident
6417.jpg,0,0,11,0,0,31,happy
2082.jpg,0,0,12,0,5,16,surprised
4344.jpg,0,0,17,0,13,26,happy
5498.jpg,0,0,2,0,0,25,angry
3140.jpg,0,0,8,0,0,34,happy
3515.jpg,0,0,11,0,0,14,happy
4255.jpg,0,0,10,6,0,16,confident
6997.jpg,0,0,7,0,2,31,neutral
2384.jpg,0,0,14,0,10,37,happy
6184.jpg,0,0,0,0,2,15,happy
154.jpg,0,0,6,0,0,11,angry
4425.jpg,0,0,13,0,0,39,happy
6336.jpg,0,0,7,0,4,20,happy
331.jpg,0,0,12,0,0,33,happy
3251.jpg,0,0,26,0,9,62,confident
2317.jpg,0,0,10,0,5,10,neutral
6697.jpg,0,0,0,0,1,27,happy
176.jpg,0,0,7,0,4,21,neutral
6669.jpg,0,0,9,0,2,18,happy
5920.jpg,0,0,16,0,0,33,neutral
6004.jpg,0,0,12,0,3,25,happy
72.jpg,0,0,8,0,0,25,confident
4758.jpg,0,0,14,4,0,17,happy
3408.jpg,0,0,15,0,5,42,surprised
4962.jpg,0,0,7,0,0,32,neutral
4976.jpg,0,0,10,7,0,28,happy
639.jpg,0,0,10,0,7,33,neutral
3395.jpg,0,0,18,0,16,25,happy
2979.jpg,0,0,10,0,0,0,happy
5476.jpg,0,0,8,0,0,29,happy
6792.jpg,0,0,8,0,16,26,neutral
6816.jpg,0,0,26,0,0,19,happy
356.jpg,0,0,18,0,6,28,neutral
670.jpg,0,0,10,0,12,23,confident
3162.jpg,0,0,3,0,4,13,surprised
5522.jpg,0,0,12,0,2,24,happy
6553.jpg,0,0,0,0,9,26,happy
3765.jpg,0,0,12,0,0,23,neutral
3342.jpg,0,0,8,0,0,10,happy
1237.jpg,0,0,3,0,0,21,happy
3509.jpg,0,0,12,0,0,12,neutral
759.jpg,0,0,4,0,0,14,neutral
4603.jpg,0,0,11,0,17,23,sad
4260.jpg,0,0,9,0,8,20,neutral
6939.jpg,0,0,15,0,1,12,confident
2616.jpg,0,0,12,0,2,34,neutral
1572.jpg,0,0,18,0,14,21,happy
4569.jpg,0,0,10,0,14,22,neutral
4613.jpg,0,0,7,0,5,37,happy
6251.jpg,0,0,8,0,5,32,neutral
5691.jpg,0,0,11,0,30,34,confident
449.jpg,0,0,12,0,0,28,surprised
2306.jpg,0,0,9,0,4,21,confident
4380.jpg,0,0,0,0,0,8,neutral
4794.jpg,0,0,6,0,1,19,happy
2831.jpg,0,0,6,0,8,21,happy
3896.jpg,0,0,4,2,10,25,happy
6542.jpg,0,0,12,0,30,43,neutral
39.jpg,0,0,9,0,0,18,happy
5480.jpg,0,0,5,16,0,38,happy
5360.jpg,0,0,1,0,2,19,neutral
5098.jpg,0,0,4,0,1,29,happy
2927.jpg,0,0,12,0,0,18,happy
2132.jpg,0,0,12,0,6,15,happy
6225.jpg,0,0,10,0,3,30,neutral
4907.jpg,0,0,0,0,0,13,happy
434.jpg,0,0,11,0,3,25,surprised
5149.jpg,7,0,13,10,15,20,sad
6759.jpg,0,0,9,0,4,17,angry
1354.jpg,0,0,9,0,0,33,happy
5203.jpg,0,0,5,0,0,20,happy
4677.jpg,0,0,4,0,9,11,happy
6294.jpg,0,0,12,0,8,26,happy
5507.jpg,0,0,13,0,4,18,confident
10.jpg,0,0,11,0,23,25,surprised
6405.jpg,0,0,5,0,0,19,neutral
968.jpg,0,0,8,0,1,28,happy
1169.jpg,0,0,14,0,0,23,happy
1815.jpg,0,0,0,0,4,15,happy
465.jpg,0,0,22,0,10,34,surprised
2399.jpg,0,0,4,0,9,16,neutral
489.jpg,0,0,13,0,0,16,happy
4281.jpg,0,0,13,0,11,26,anxious
3040.jpg,0,0,10,0,0,1,angry
4609.jpg,0,0,6,0,5,21,neutral
3234.jpg,0,0,15,0,2,23,surprised
5734.jpg,0,0,5,0,0,15,happy
6538.jpg,0,0,18,8,0,4,happy
5583.jpg,0,0,5,0,0,10,happy
5298.jpg,8,0,4,0,0,3,happy
3210.jpg,0,0,10,0,2,22,neutral
5301.jpg,0,0,7,0,5,19,happy
5576.jpg,0,0,16,0,0,17,surprised
34.jpg,0,0,10,0,5,22,happy
4762.jpg,0,0,9,0,4,15,neutral
2340.jpg,0,0,11,0,0,18,happy
2881.jpg,0,0,15,0,3,31,happy
4311.jpg,0,0,19,0,4,27,happy
801.jpg,0,0,13,0,9,20,happy
1869.jpg,0,0,12,0,0,1,anxious
4129.jpg,0,0,16,0,0,23,neutral
5929.jpg,0,0,7,0,0,20,happy
5115.jpg,0,0,14,0,2,23,confident
1466.jpg,0,0,4,0,7,23,surprised
2408.jpg,0,0,9,0,0,42,neutral
2178.jpg,0,0,11,0,7,25,happy
6811.jpg,0,0,7,0,0,2,happy
5981.jpg,0,0,6,0,7,30,sad
2418.jpg,0,0,4,0,6,24,happy
1413.jpg,0,0,13,0,0,23,angry
1079.jpg,0,0,0,0,2,22,confident
5251.jpg,0,0,15,0,3,26,happy
4427.jpg,0,0,5,0,0,25,neutral
5733.jpg,0,0,11,0,0,23,neutral
1139.jpg,0,0,16,0,0,19,neutral
965.jpg,0,0,10,0,28,44,happy
5306.jpg,0,0,11,0,17,25,angry
943.jpg,0,0,13,0,12,31,happy
5290.jpg,0,0,4,0,0,32,neutral
884.jpg,0,0,12,0,8,25,neutral
6299.jpg,0,0,11,0,32,25,happy
5545.jpg,0,0,12,0,0,18,neutral
1373.jpg,0,0,13,0,9,23,neutral
2954.jpg,0,0,6,0,0,21,neutral
4252.jpg,0,0,14,0,1,26,happy
3281.jpg,0,0,9,0,4,22,surprised
3833.jpg,0,0,9,0,0,18,happy
3634.jpg,0,0,17,1,19,34,happy
3621.jpg,0,0,8,0,0,31,happy
402.jpg,0,0,9,0,0,25,anxious
4122.jpg,0,0,10,0,0,25,happy
5260.jpg,0,0,8,0,4,24,surprised
6735.jpg,0,0,18,0,2,22,happy
6942.jpg,0,0,14,0,0,2,happy
6411.jpg,0,0,0,0,0,20,happy
2806.jpg,0,0,7,0,0,16,neutral
2547.jpg,0,0,2,0,0,18,happy
4561.jpg,0,0,6,0,0,28,happy
5126.jpg,0,0,8,0,0,24,happy
1186.jpg,0,0,9,0,1,24,angry
4159.jpg,0,0,10,0,0,9,happy
4998.jpg,0,0,17,0,3,30,neutral
2777.jpg,0,0,7,0,0,4,neutral
2134.jpg,0,0,11,0,0,37,surprised
5450.jpg,0,0,14,0,0,26,sad
3822.jpg,0,0,9,0,0,23,surprised
3399.jpg,0,0,9,0,1,19,happy
4706.jpg,0,0,8,0,0,5,neutral
898.jpg,0,0,7,0,4,31,happy
1317.jpg,0,0,4,0,5,16,neutral
5588.jpg,0,0,17,0,0,20,happy
4225.jpg,0,0,6,0,0,28,happy
4022.jpg,0,0,12,0,0,23,neutral
4679.jpg,0,0,0,0,0,14,happy
5460.jpg,0,0,13,0,0,16,neutral
5183.jpg,0,0,0,0,3,26,angry
6897.jpg,0,0,12,0,0,33,happy
4324.jpg,0,0,1,0,0,30,happy
27.jpg,0,0,0,0,0,13,happy
1663.jpg,0,0,16,0,8,12,happy
2628.jpg,0,0,9,0,1,24,angry
5469.jpg,0,0,19,0,2,22,neutral
3231.jpg,0,0,11,0,0,13,neutral
6934.jpg,0,0,19,0,6,13,neutral
317.jpg,0,0,6,0,0,4,neutral
4417.jpg,0,0,11,0,0,15,angry
3653.jpg,4,0,12,9,8,16,neutral
1588.jpg,0,0,13,0,6,14,happy
735.jpg,0,0,3,0,7,24,happy
5128.jpg,0,0,13,0,6,26,happy
4597.jpg,0,0,12,0,0,15,happy
6333.jpg,0,0,8,13,0,2,happy
5944.jpg,0,0,6,0,0,8,happy
3523.jpg,0,0,16,0,11,18,happy
3016.jpg,0,0,7,0,1,17,confident
5834.jpg,0,0,1,0,0,25,neutral
3947.jpg,0,0,10,0,0,21,neutral
5474.jpg,0,0,7,0,0,13,happy
751.jpg,0,0,8,0,6,17,anxious
3781.jpg,0,0,15,0,0,30,neutral
420.jpg,0,0,16,0,2,22,happy
6662.jpg,0,0,14,0,0,27,happy
6469.jpg,0,0,13,0,39,20,neutral
1103.jpg,0,0,19,0,3,25,happy
135.jpg,0,0,16,0,15,22,surprised
6847.jpg,0,0,5,0,0,38,happy
1577.jpg,0,0,13,0,0,25,happy
327.jpg,0,0,15,0,0,17,happy
5158.jpg,0,0,10,0,0,33,happy
6486.jpg,0,0,11,0,2,38,neutral
1484.jpg,0,0,17,0,11,33,neutral
5792.jpg,0,0,6,0,0,29,neutral
1973.jpg,0,0,5,0,1,21,angry
5830.jpg,0,0,14,0,5,19,anxious
3417.jpg,0,0,11,0,10,17,happy
5014.jpg,0,0,8,0,0,27,sad
438.jpg,10,0,12,0,0,3,anxious
6717.jpg,0,0,3,0,0,16,happy
900.jpg,0,0,12,0,36,35,happy
4900.jpg,0,0,8,0,0,41,happy
351.jpg,0,0,15,0,15,21,sad
6584.jpg,0,0,24,0,2,17,anxious
6274.jpg,0,0,5,0,0,22,angry
6399.jpg,0,0,7,0,0,7,happy
5696.jpg,0,0,10,0,2,22,anxious
6636.jpg,0,0,0,0,0,7,happy
5039.jpg,0,0,8,0,21,16,happy
8.jpg,0,0,5,0,0,26,happy
2351.jpg,0,0,10,0,3,12,happy
5559.jpg,0,0,10,0,2,27,neutral
5278.jpg,0,0,7,0,14,27,neutral
6855.jpg,0,0,10,0,19,23,anxious
4951.jpg,0,0,11,0,0,24,happy
6363.jpg,0,0,8,4,1,25,surprised
5038.jpg,0,0,11,10,3,17,anxious
6433.jpg,0,0,6,0,3,27,neutral
5983.jpg,0,0,2,0,0,34,happy
3033.jpg,6,0,8,0,0,11,happy
6771.jpg,15,0,13,0,0,14,neutral
1700.jpg,0,0,10,0,2,14,angry
2993.jpg,0,0,11,0,15,24,happy
6898.jpg,0,0,6,0,4,11,neutral
2950.jpg,0,0,7,0,0,15,happy
4872.jpg,0,0,11,0,4,30,happy
5000.jpg,0,0,6,0,1,17,happy
50.jpg,0,0,11,0,0,21,angry
3100.jpg,0,0,10,0,11,21,happy
6856.jpg,0,0,5,0,1,29,happy
1441.jpg,0,0,5,0,0,16,happy
3685.jpg,0,0,9,0,0,27,happy
2615.jpg,0,0,9,0,0,18,confident
2191.jpg,0,0,12,0,0,24,neutral
2485.jpg,0,0,26,0,5,30,neutral
4514.jpg,0,0,18,0,5,24,happy
44.jpg,0,0,3,0,4,23,happy
5275.jpg,6,0,17,0,0,41,happy
6322.jpg,0,0,6,0,7,24,anxious
64.jpg,0,0,18,0,3,15,sad
173.jpg,0,0,11,5,0,21,happy
2867.jpg,0,0,19,0,2,18,confident
3632.jpg,0,0,3,0,0,18,neutral
5257.jpg,0,0,9,0,5,32,happy
3618.jpg,0,0,12,0,0,32,happy
4422.jpg,0,0,12,0,0,21,neutral
6046.jpg,0,0,9,0,0,7,happy
474.jpg,0,0,0,0,0,6,happy
774.jpg,0,0,7,0,12,12,neutral
829.jpg,0,0,8,0,0,8,happy
2593.jpg,5,0,5,0,0,16,happy
6952.jpg,0,0,3,0,2,35,surprised
5630.jpg,0,0,8,0,2,25,happy
301.jpg,0,0,13,0,0,23,happy
4729.jpg,0,0,11,0,0,24,happy
6489.jpg,0,0,9,0,0,21,confident
3196.jpg,0,0,13,0,22,16,surprised
595.jpg,0,0,11,0,2,25,confident
3459.jpg,0,0,18,0,4,29,anxious
6188.jpg,0,0,13,0,0,25,happy
6082.jpg,0,0,13,0,0,43,happy
6768.jpg,0,0,23,0,8,24,angry
6501.jpg,0,0,9,0,0,9,happy
2722.jpg,0,0,10,0,2,18,confident
858.jpg,0,0,20,0,0,17,angry
4647.jpg,0,0,7,0,3,24,angry
5266.jpg,0,0,8,0,6,17,neutral
5658.jpg,0,0,4,0,13,28,anxious
6247.jpg,0,0,4,0,7,18,neutral
3064.jpg,0,0,0,2,0,11,confident
3827.jpg,0,0,10,0,0,38,angry
6754.jpg,0,0,11,0,0,5,happy
3069.jpg,0,0,5,0,7,13,happy
195.jpg,0,0,8,0,0,10,happy
2491.jpg,0,0,11,0,0,14,neutral
6161.jpg,0,0,8,2,3,15,happy
1557.jpg,0,0,4,0,25,25,happy
6975.jpg,0,0,7,0,0,2,happy
933.jpg,0,0,5,0,0,12,happy
2851.jpg,0,0,10,0,7,24,happy
3624.jpg,0,0,18,0,0,24,happy
106.jpg,0,0,9,2,8,28,neutral
2283.jpg,0,0,22,0,32,27,happy
4345.jpg,0,0,3,0,7,16,happy
4205.jpg,0,0,6,0,0,27,happy
4171.jpg,0,0,15,0,15,23,neutral
4350.jpg,0,0,1,0,0,9,sad
6427.jpg,0,0,4,0,6,29,happy
5198.jpg,0,0,10,0,15,25,surprised
4081.jpg,0,0,8,0,0,8,happy
5475.jpg,1,0,7,0,0,13,anxious
6298.jpg,0,0,8,0,0,21,happy
1978.jpg,0,0,16,0,4,14,happy
1775.jpg,0,0,5,0,0,27,happy
3070.jpg,3,0,12,0,0,0,anxious
4557.jpg,0,0,8,0,0,3,happy
2789.jpg,0,0,21,0,0,8,happy
1997.jpg,0,0,9,0,1,26,happy
5687.jpg,0,0,20,0,8,19,angry
5600.jpg,0,0,0,0,3,16,happy
3979.jpg,0,0,7,0,0,31,happy
5369.jpg,0,0,12,0,0,14,happy
6789.jpg,0,0,3,0,0,18,happy
6444.jpg,0,0,8,0,0,17,happy
1435.jpg,0,0,16,0,9,22,confident
1539.jpg,0,0,8,0,2,25,happy
4337.jpg,0,0,7,0,0,28,angry
5043.jpg,0,0,3,0,1,25,neutral
5420.jpg,0,0,9,4,0,29,happy
3106.jpg,0,0,5,0,0,29,happy
5110.jpg,0,0,15,0,4,34,happy
928.jpg,0,0,14,0,8,20,neutral
3590.jpg,0,0,17,0,1,34,happy
3429.jpg,0,0,18,0,0,24,sad
5239.jpg,0,0,17,0,3,31,surprised
1924.jpg,0,0,9,0,5,35,angry
4988.jpg,0,0,20,0,0,31,happy
2416.jpg,0,0,9,0,0,27,happy
2428.jpg,0,0,11,25,4,31,neutral
4472.jpg,0,0,9,0,29,34,happy
4820.jpg,7,0,10,0,24,32,happy
4436.jpg,0,0,9,0,0,18,happy
5047.jpg,0,0,13,0,8,31,happy
6612.jpg,0,0,17,0,1,23,neutral
2446.jpg,0,0,4,0,1,20,surprised
6289.jpg,0,0,11,0,4,14,surprised
3856.jpg,0,0,18,0,0,31,neutral
4827.jpg,0,0,17,0,0,20,happy
4824.jpg,0,0,11,0,25,23,happy
5814.jpg,0,0,1,0,8,13,happy
4539.jpg,0,0,19,19,6,23,happy
3863.jpg,0,0,8,0,8,25,happy
1182.jpg,0,0,12,0,0,30,happy
4503.jpg,0,0,12,0,0,27,neutral
3161.jpg,0,0,13,0,5,17,neutral
1170.jpg,0,0,9,0,0,16,happy
2115.jpg,0,0,14,0,0,28,happy
6011.jpg,0,0,3,0,4,16,happy
5482.jpg,0,0,7,0,7,20,confident
1065.jpg,0,0,7,0,6,16,happy
6911.jpg,0,0,13,0,0,23,angry
5810.jpg,0,0,13,0,6,19,surprised
6339.jpg,0,0,12,0,0,7,happy
5063.jpg,0,0,11,0,0,23,happy
5291.jpg,0,0,5,0,0,23,anxious
6602.jpg,0,0,6,0,0,15,neutral
1947.jpg,1,0,12,0,15,35,happy
5414.jpg,0,0,10,0,0,17,sad
2225.jpg,0,0,7,0,6,26,happy
6026.jpg,0,0,8,0,6,24,neutral
5609.jpg,0,0,17,0,8,34,angry
6355.jpg,0,0,13,0,3,29,happy
6233.jpg,0,0,0,0,0,19,neutral
1964.jpg,0,0,14,0,0,25,anxious
1138.jpg,0,0,3,0,3,18,neutral
3191.jpg,0,0,12,0,7,15,neutral
3308.jpg,0,0,11,0,0,0,happy
5848.jpg,0,0,13,0,5,22,happy
6059.jpg,0,0,12,0,8,29,angry
6886.jpg,0,0,5,0,0,5,happy
3322.jpg,0,0,12,0,1,20,happy
1763.jpg,0,0,18,0,0,23,happy
6629.jpg,0,0,7,0,12,21,neutral
1581.jpg,0,0,11,0,8,26,anxious
5662.jpg,0,0,12,0,0,4,surprised
1160.jpg,1,0,16,0,0,22,happy
5809.jpg,0,0,1,0,0,29,happy
4354.jpg,0,0,13,0,6,25,happy
2669.jpg,0,0,13,0,2,19,happy
4716.jpg,0,0,12,0,3,21,happy
6441.jpg,0,0,12,0,5,21,happy
4243.jpg,0,0,9,0,1,29,happy
4957.jpg,0,0,8,0,0,31,happy
6213.jpg,0,0,9,0,10,25,neutral
4942.jpg,0,0,12,0,0,12,happy
1002.jpg,0,0,9,0,0,34,neutral
2785.jpg,0,0,8,0,1,13,confident
503.jpg,0,0,7,0,9,22,happy
4752.jpg,0,0,10,0,0,27,happy
2508.jpg,0,0,0,0,7,19,happy
934.jpg,0,0,6,0,2,27,anxious
5334.jpg,0,0,16,0,0,19,happy
3693.jpg,0,0,19,0,16,28,neutral
4656.jpg,0,0,10,0,1,27,anxious
2101.jpg,0,0,6,0,0,17,happy
5785.jpg,0,0,6,0,6,27,happy
6358.jpg,0,0,13,0,0,17,neutral
259.jpg,0,0,6,0,7,28,confident
4743.jpg,0,0,7,0,6,15,sad
6117.jpg,0,0,14,0,0,21,happy
214.jpg,0,0,7,0,0,13,confident
1940.jpg,0,0,8,0,6,27,neutral
6565.jpg,0,0,3,0,0,19,neutral
3907.jpg,0,0,17,0,15,26,happy
6340.jpg,0,0,12,0,0,18,happy
4637.jpg,0,0,10,0,8,22,neutral
